,X,Y,Z,fid,overall_tn,begin,end,Track ID,Vessel Type Number,Ship Type_Length,Ship Type_Num,fid_2,id,intersects,length,Nearest,Hour
12,113.913363435211,22.4239544413766,0,13,67359,2021/11/06 16:14:27,2021/11/06 16:14:51,13526,,SC,,1,1,,5110.74,2021-11-06T16:14:51.000,16
13,113.913046277296,22.4246700125433,0,14,20340,2021/11/06 15:29:42,2021/11/06 15:30:00,1107,,SC,,1,1,,5110.74,2021-11-06T23:48:36.000,0
14,113.91297318685,22.4248349190862,0,15,151670,2021/11/06 00:52:42,2021/11/06 00:53:42,1792,,SC,,1,1,,5110.74,2021-11-06T00:52:42.000,1
15,113.914142948957,22.4221957037459,0,16,349166,2021/11/06 03:20:06,2021/11/06 09:43:00,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
16,113.914163896961,22.4221484408951,0,17,349166,2021/11/06 03:20:06,2021/11/06 09:43:00,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-06T04:53:30.000,5
17,113.91368284318,22.423233793643,0,18,137139,2021/11/06 02:58:30,2021/11/06 06:59:15,17160,30.0,SC,SC,1,1,,5110.74,2021-11-06T10:31:54.000,11
18,113.913278735012,22.4241455418273,0,19,277360,2021/11/06 06:04:27,2021/11/06 08:42:30,24431,,SC,,1,1,,5110.74,2021-11-06T07:04:30.000,7
19,113.914094690586,22.4223045842038,0,20,245458,2021/11/06 04:40:12,2021/11/06 11:50:00,22779,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
20,113.914124073664,22.4222382901522,0,21,245458,2021/11/06 04:40:12,2021/11/06 11:50:00,22779,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
21,113.914066536044,22.4223681064352,0,22,155274,2021/11/06 13:01:00,2021/11/06 23:58:30,18107,60.0,STV,PV,1,1,,5110.74,2021-11-06T11:51:00.000,12
22,113.914101940875,22.4222882261135,0,23,239145,2021/11/06 07:00:00,2021/11/06 08:38:21,22455,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
23,113.914111044045,22.4222676875574,0,24,441375,2021/11/06 11:11:15,2021/11/06 12:07:30,4165,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
24,113.914158922265,22.4221596647959,0,25,498650,2021/11/06 04:08:24,2021/11/06 06:31:00,715,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
25,113.914068943229,22.4223626753477,0,26,498651,2021/11/06 23:00:03,2021/11/06 23:58:24,715,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
26,113.914168626393,22.4221377703565,0,27,367132,2021/11/06 00:00:33,2021/11/06 20:28:00,29105,70.0,STV,RTV,1,1,,5110.74,2021-11-06T04:53:30.000,5
27,113.914091142173,22.4223125901267,0,28,128143,2021/11/06 00:01:48,2021/11/06 09:59:00,16687,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
28,113.913549564441,22.4235344969153,0,29,129932,2021/11/06 23:39:12,2021/11/06 23:39:30,1678,,SC,,1,1,,5110.74,2021-11-06T23:39:30.000,0
29,113.913907772355,22.4227263088087,0,30,7059,2021/11/06 18:40:30,2021/11/06 18:42:00,10373,,SC,,1,1,,5110.74,2021-11-06T06:44:00.000,7
30,113.914333028813,22.4217668458875,0,31,99108,2021/11/06 10:11:33,2021/11/06 10:24:00,15175,,SC,,1,1,,5110.74,2021-11-06T04:53:30.000,5
31,113.914178008281,22.4221166029579,0,32,148660,2021/11/06 00:00:39,2021/11/06 05:05:00,17765,70.0,STV,RTV,1,1,,5110.74,2021-11-06T04:53:30.000,5
32,113.914134877663,22.4222139141856,0,33,148661,2021/11/06 18:32:39,2021/11/06 23:58:39,17765,70.0,STV,RTV,1,1,,5110.74,2021-11-06T11:51:00.000,12
0,113.913386237238,22.4239029954824,0,1,47983,2021/11/07 06:38:21,2021/11/07 06:39:16,12512,,SC,,1,1,,5110.74,2021-11-07T06:38:21.000,7
1,113.914069419054,22.4223616017919,0,2,123431,2021/11/07 06:14:51,2021/11/07 06:38:30,16436,,SC,,1,1,,5110.74,2021-11-07T09:02:00.000,9
2,113.914080508242,22.4223365823843,0,3,146376,2021/11/07 06:14:09,2021/11/07 06:47:30,17646,30.0,SC,PV,1,1,,5110.74,2021-11-07T09:02:00.000,9
3,113.913326107887,22.424038659224,0,4,69924,2021/11/07 04:55:30,2021/11/07 04:56:00,13659,,SC,,1,1,,5110.74,2021-11-07T05:20:30.000,5
4,113.914300585201,22.4218400451123,0,5,411698,2021/11/07 08:37:48,2021/11/07 08:43:00,31409,,SC,,1,1,,5110.74,2021-11-07T14:04:30.000,14
5,113.913328568625,22.4240331073103,0,6,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T07:40:21.000,8
6,113.913329376143,22.4240312853898,0,7,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T07:40:21.000,8
7,113.913330755095,22.4240281742001,0,8,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T08:16:03.000,8
8,113.913331990745,22.4240253863287,0,9,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T08:12:39.000,8
9,113.913342050006,22.4240026906416,0,10,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T07:24:21.000,7
10,113.913360870467,22.4239602279482,0,11,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T07:16:21.000,7
11,113.913361930214,22.4239578369487,0,12,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T07:16:21.000,7
12,113.913362062841,22.4239575377166,0,13,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T07:16:21.000,7
13,113.91336475061,22.4239514735751,0,14,73863,2021/11/07 06:52:21,2021/11/07 07:47:58,13863,,SC,,1,1,,5110.74,2021-11-07T07:06:21.000,7
14,113.913633433218,22.4233452723172,0,15,327446,2021/11/07 18:50:51,2021/11/07 18:56:27,27025,,SC,,1,1,,5110.74,2021-11-07T18:55:00.000,19
15,113.914086269652,22.4223235835001,0,16,409713,2021/11/07 02:23:24,2021/11/07 03:46:30,31303,70.0,STV,RTV,1,1,,5110.74,2021-11-07T09:02:00.000,9
16,113.914147949352,22.4221844218632,0,17,409714,2021/11/07 23:36:39,2021/11/08 00:00:00,31303,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
17,113.91313107674,22.4244786881771,0,18,215425,2021/11/07 14:11:54,2021/11/07 14:53:46,21220,,RTV,,1,1,,5110.74,2021-11-07T14:13:54.000,14
18,113.913188581114,22.4243489469023,0,19,215425,2021/11/07 14:11:54,2021/11/07 14:53:46,21220,,RTV,,1,1,,5110.74,2021-11-07T14:49:54.000,15
19,113.913188664463,22.4243487588521,0,20,215425,2021/11/07 14:11:54,2021/11/07 14:53:46,21220,,RTV,,1,1,,5110.74,2021-11-07T14:49:54.000,15
20,113.91298565917,22.4248067790585,0,21,272095,2021/11/07 04:44:42,2021/11/07 06:33:46,24158,,SC,,1,1,,5110.74,2021-11-07T04:48:42.000,5
21,113.913232324101,22.4242502540489,0,22,314812,2021/11/07 10:05:54,2021/11/07 10:09:27,26379,,SC,,1,1,,5110.74,2021-11-07T17:02:30.000,17
22,113.912977433704,22.4248253373423,0,23,6123,2021/11/07 03:39:09,2021/11/07 04:43:09,1032,,RTV,,1,1,,5110.74,2021-11-07T04:39:09.000,5
23,113.91411002116,22.422269995388,0,24,145425,2021/11/07 06:26:36,2021/11/07 09:10:00,17595,70.0,STV,RTV,1,1,,5110.74,2021-11-07T09:02:00.000,9
24,113.913330641261,22.424028431034,0,25,501201,2021/11/07 08:16:03,2021/11/07 08:16:43,7287,,SC,,1,1,,5110.74,2021-11-07T08:16:03.000,8
25,113.914093125017,22.4223081164373,0,26,349167,2021/11/07 02:32:33,2021/11/07 09:00:30,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-07T09:02:00.000,9
26,113.914157757028,22.4221622938001,0,27,349167,2021/11/07 02:32:33,2021/11/07 09:00:30,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
27,113.914155406027,22.4221675981246,0,28,342754,2021/11/07 13:44:57,2021/11/07 23:58:48,2784,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
28,113.913394248255,22.4238849210381,0,29,371352,2021/11/07 06:43:09,2021/11/07 06:49:57,29321,,SC,,1,1,,5110.74,2021-11-07T06:38:21.000,7
29,113.91409267109,22.4223091405871,0,30,155274,2021/11/07 00:00:30,2021/11/07 09:43:00,18107,60.0,STV,PV,1,1,,5110.74,2021-11-07T09:02:00.000,9
30,113.914094093765,22.4223059307512,0,31,159419,2021/11/07 06:49:45,2021/11/07 07:44:30,18326,30.0,SC,SC,1,1,,5110.74,2021-11-07T09:02:00.000,9
31,113.914145212599,22.4221905965203,0,32,441376,2021/11/07 23:13:21,2021/11/07 23:59:15,4165,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
32,113.913327320852,22.4240359225344,0,33,480211,2021/11/07 05:20:18,2021/11/07 05:20:30,6188,,SC,,1,1,,5110.74,2021-11-07T07:40:21.000,8
33,113.913006594739,22.4247595442629,0,34,514963,2021/11/07 06:47:21,2021/11/07 16:11:00,7993,,SC,,1,1,,5110.74,2021-11-07T15:03:21.000,15
34,113.913007283602,22.4247579900518,0,35,514963,2021/11/07 06:47:21,2021/11/07 16:11:00,7993,,SC,,1,1,,5110.74,2021-11-07T15:03:21.000,15
35,113.91332301077,22.424045646934,0,36,155352,2021/11/07 05:25:18,2021/11/07 05:25:36,18111,,SC,,1,1,,5110.74,2021-11-07T05:25:36.000,5
36,113.914179495548,22.4221132473886,0,37,367133,2021/11/07 23:06:21,2021/11/07 23:58:33,29105,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
37,113.91314654959,22.4244437783585,0,38,546943,2021/11/07 04:19:57,2021/11/07 04:20:49,9633,,SC,,1,1,,5110.74,2021-11-07T14:11:54.000,14
38,113.91418306832,22.4221051865053,0,39,128144,2021/11/07 13:51:33,2021/11/07 23:59:48,16687,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
39,113.914167271217,22.4221408279029,0,40,334138,2021/11/07 18:29:30,2021/11/07 20:30:03,27380,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
40,113.912979548629,22.4248205656523,0,41,109678,2021/11/07 07:27:06,2021/11/07 07:37:09,15712,,SC,,1,1,,5110.74,2021-11-07T14:21:30.000,14
41,113.913412906928,22.4238428233715,0,42,475696,2021/11/07 01:09:45,2021/11/07 03:10:00,5953,,SC,,1,1,,5110.74,2021-11-07T06:55:00.000,7
42,113.914160578138,22.4221559288182,0,43,148661,2021/11/07 00:00:39,2021/11/07 07:54:30,17765,70.0,STV,RTV,1,1,,5110.74,2021-11-07T14:04:30.000,14
0,113.914176477288,22.4221200571818,0,1,346751,2021/11/08 07:25:54,2021/11/08 07:42:00,28046,,SC,,1,1,,5110.74,2021-11-08T07:14:00.000,7
1,113.914016227869,22.4224816116576,0,2,537210,2021/11/08 13:09:06,2021/11/08 13:21:03,914,,SC,,1,1,,5110.74,2021-11-08T11:02:00.000,11
2,113.9140121964,22.4224907074499,0,3,155275,2021/11/08 13:04:42,2021/11/08 23:58:30,18107,60.0,STV,PV,1,1,,5110.74,2021-11-08T11:02:00.000,11
3,113.913098551171,22.4245520723119,0,4,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T18:04:18.000,18
4,113.913098557986,22.4245520569368,0,5,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T18:04:18.000,18
5,113.913104429546,22.4245388095332,0,6,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T17:56:27.000,18
6,113.913105317877,22.424536805281,0,7,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T17:56:27.000,18
7,113.913106150156,22.4245349274957,0,8,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T17:56:27.000,18
8,113.913108653708,22.4245292789839,0,9,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T18:38:27.000,19
9,113.913110291952,22.4245255827825,0,10,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T18:38:27.000,19
10,113.913113120712,22.4245192005386,0,11,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T17:30:27.000,18
11,113.913114052016,22.424517099331,0,12,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T16:01:45.000,16
12,113.913114393678,22.4245163284741,0,13,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T16:01:45.000,16
13,113.913115870725,22.424512995964,0,14,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T18:34:27.000,19
14,113.913116266477,22.4245121030687,0,15,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T18:34:27.000,19
15,113.913116978864,22.4245104957827,0,16,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T18:34:27.000,19
16,113.913118346427,22.4245074102893,0,17,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T19:02:27.000,19
17,113.913125074685,22.4244922300032,0,18,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T23:20:27.000,23
18,113.913126757465,22.4244884333192,0,19,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T19:06:27.000,19
19,113.913127754682,22.4244861833994,0,20,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T23:33:54.000,0
20,113.913130948899,22.424478976611,0,21,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T19:06:30.000,19
21,113.913136934379,22.4244654721826,0,22,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T23:22:27.000,23
22,113.913136980272,22.4244653686384,0,23,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T23:22:27.000,23
23,113.913137176017,22.4244649269994,0,24,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T23:22:27.000,23
24,113.913138788871,22.4244612880792,0,25,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T15:14:27.000,15
25,113.913145700832,22.424445693325,0,26,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T15:50:27.000,16
26,113.913152128576,22.4244311910596,0,27,412417,2021/11/08 15:08:27,2021/11/08 23:58:27,31448,,SC,,1,1,,5110.74,2021-11-08T16:09:00.000,16
27,113.914127408755,22.4222307655254,0,28,75037,2021/11/08 00:49:18,2021/11/08 02:26:00,13925,,SC,,1,1,,5110.74,2021-11-08T02:42:24.000,3
28,113.914035187302,22.4224388354147,0,29,47905,2021/11/08 12:16:00,2021/11/08 12:46:00,12509,,RTV,,1,1,,5110.74,2021-11-08T11:02:00.000,11
29,113.914106526257,22.4222778805817,0,30,349168,2021/11/08 02:56:27,2021/11/08 07:36:33,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-08T02:42:24.000,3
30,113.914230859889,22.4219973592459,0,31,349168,2021/11/08 02:56:27,2021/11/08 07:36:33,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-08T20:16:30.000,20
31,113.914083758825,22.4223292484253,0,32,148662,2021/11/08 10:48:39,2021/11/08 23:58:39,17765,70.0,STV,RTV,1,1,,5110.74,2021-11-08T11:02:00.000,11
32,113.914131062074,22.4222225229134,0,33,478960,2021/11/08 04:10:57,2021/11/08 04:48:30,6121,,SC,,1,1,,5110.74,2021-11-08T02:42:24.000,3
33,113.914154346233,22.4221699892313,0,34,308221,2021/11/08 08:01:57,2021/11/08 12:27:30,26031,70.0,STV,RTV,1,1,,5110.74,2021-11-08T07:14:00.000,7
34,113.914025255701,22.4224612430775,0,35,241582,2021/11/08 12:13:00,2021/11/08 12:23:00,22581,,SC,,1,1,,5110.74,2021-11-08T11:02:00.000,11
35,113.914118276116,22.4222513705699,0,36,84749,2021/11/08 14:41:18,2021/11/08 15:01:30,14430,,SC,,1,1,,5110.74,2021-11-08T02:42:24.000,3
36,113.913757825647,22.4230646183241,0,37,270053,2021/11/08 21:18:27,2021/11/08 22:51:00,24058,,SC,,1,1,,5110.74,2021-11-08T22:49:00.000,23
37,113.913767836785,22.4230420312113,0,38,270053,2021/11/08 21:18:27,2021/11/08 22:51:00,24058,,SC,,1,1,,5110.74,2021-11-08T22:49:00.000,23
38,113.914204869189,22.4220559994199,0,39,342754,2021/11/08 00:00:48,2021/11/08 07:34:30,2784,70.0,STV,RTV,1,1,,5110.74,2021-11-08T20:16:30.000,20
39,113.913231153789,22.424252894504,0,40,172129,2021/11/08 16:00:03,2021/11/08 16:36:03,18981,,SC,,1,1,,5110.74,2021-11-08T16:18:03.000,16
40,113.91323280716,22.4242491641707,0,41,172129,2021/11/08 16:00:03,2021/11/08 16:36:03,18981,,SC,,1,1,,5110.74,2021-11-08T16:18:03.000,16
41,113.913480947031,22.4236893114014,0,42,172129,2021/11/08 16:00:03,2021/11/08 16:36:03,18981,,SC,,1,1,,5110.74,2021-11-08T17:23:45.000,17
42,113.91348405978,22.4236822884229,0,43,172129,2021/11/08 16:00:03,2021/11/08 16:36:03,18981,,SC,,1,1,,5110.74,2021-11-08T16:14:00.000,16
43,113.913508197912,22.4236278280095,0,44,172129,2021/11/08 16:00:03,2021/11/08 16:36:03,18981,,SC,,1,1,,5110.74,2021-11-08T16:02:03.000,16
44,113.914165009336,22.4221459311548,0,45,470401,2021/11/08 23:23:51,2021/11/08 23:59:27,5671,70.0,STV,RTV,1,1,,5110.74,2021-11-08T07:14:00.000,7
45,113.914204895668,22.4220559396801,0,46,367133,2021/11/08 00:00:33,2021/11/08 20:25:00,29105,70.0,STV,RTV,1,1,,5110.74,2021-11-08T20:16:30.000,20
46,113.914070589269,22.4223589615549,0,47,72139,2021/11/08 14:41:15,2021/11/08 15:00:30,13774,,SC,,1,1,,5110.74,2021-11-08T11:02:00.000,11
47,113.914159967514,22.4221573065055,0,48,133961,2021/11/08 00:29:21,2021/11/08 00:40:00,16988,,SC,,1,1,,5110.74,2021-11-08T07:14:00.000,7
48,113.914104571777,22.4222822902761,0,49,60529,2021/11/08 11:29:57,2021/11/08 11:43:00,1317,,SC,,1,1,,5110.74,2021-11-08T03:06:30.000,3
49,113.913819867623,22.4229246393213,0,50,471313,2021/11/08 17:25:33,2021/11/08 18:20:49,5719,,SC,,1,1,,5110.74,2021-11-08T17:29:30.000,17
50,113.913819918911,22.4229245236056,0,51,471313,2021/11/08 17:25:33,2021/11/08 18:20:49,5719,,SC,,1,1,,5110.74,2021-11-08T17:29:30.000,17
51,113.914058428449,22.4223863987775,0,52,409050,2021/11/08 07:39:15,2021/11/08 07:52:30,31268,,SC,,1,1,,5110.74,2021-11-08T11:02:00.000,11
52,113.914143392494,22.4221947030385,0,53,119535,2021/11/08 08:03:36,2021/11/08 08:50:00,16229,70.0,STV,RTV,1,1,,5110.74,2021-11-08T02:42:24.000,3
53,113.914140614272,22.4222009712596,0,54,340591,2021/11/08 01:45:33,2021/11/08 02:48:30,27727,60.0,SC,SC,1,1,,5110.74,2021-11-08T02:42:24.000,3
54,113.914351537878,22.4217250857652,0,55,340591,2021/11/08 01:45:33,2021/11/08 02:48:30,27727,60.0,SC,SC,1,1,,5110.74,2021-11-08T07:30:00.000,8
55,113.914128983495,22.4222272125983,0,56,119536,2021/11/08 21:51:27,2021/11/08 22:56:30,16229,70.0,STV,RTV,1,1,,5110.74,2021-11-08T02:42:24.000,3
56,113.914146474149,22.4221877502141,0,57,334139,2021/11/08 22:40:09,2021/11/08 23:23:30,27380,70.0,STV,RTV,1,1,,5110.74,2021-11-08T02:42:24.000,3
57,113.914034230314,22.4224409945701,0,58,493795,2021/11/08 15:23:09,2021/11/08 15:35:00,6893,,SC,,1,1,,5110.74,2021-11-08T11:02:00.000,11
58,113.914147893406,22.4221845480889,0,59,11796,2021/11/08 02:14:24,2021/11/08 02:24:30,10621,,SC,,1,1,,5110.74,2021-11-08T02:42:24.000,3
59,113.913438714268,22.423784596893,0,60,168656,2021/11/08 22:26:27,2021/11/08 23:03:00,18804,,SC,,1,1,,5110.74,2021-11-08T17:47:09.000,18
60,113.913451111151,22.4237566270663,0,61,168656,2021/11/08 22:26:27,2021/11/08 23:03:00,18804,,SC,,1,1,,5110.74,2021-11-08T17:55:21.000,18
61,113.913489624074,22.4236697342731,0,62,168656,2021/11/08 22:26:27,2021/11/08 23:03:00,18804,,SC,,1,1,,5110.74,2021-11-08T22:27:09.000,22
62,113.913494729628,22.4236582151308,0,63,168656,2021/11/08 22:26:27,2021/11/08 23:03:00,18804,,SC,,1,1,,5110.74,2021-11-08T22:27:09.000,22
63,113.914172309024,22.4221294616106,0,64,411230,2021/11/08 06:42:57,2021/11/08 07:35:30,31384,,SC,,1,1,,5110.74,2021-11-08T07:14:00.000,7
64,113.914154710342,22.4221691677289,0,65,146162,2021/11/08 04:11:54,2021/11/08 04:51:00,17634,,SC,,1,1,,5110.74,2021-11-08T07:14:00.000,7
65,113.914180916764,22.4221100408432,0,66,444863,2021/11/08 14:56:27,2021/11/08 15:03:00,4347,,SC,,1,1,,5110.74,2021-11-08T07:14:00.000,7
66,113.914077039456,22.4223444086539,0,67,128144,2021/11/08 00:01:48,2021/11/08 10:41:00,16687,70.0,STV,RTV,1,1,,5110.74,2021-11-08T11:02:00.000,11
67,113.914215002884,22.4220331357944,0,68,80235,2021/11/08 02:45:24,2021/11/08 03:38:30,14196,,SC,,1,1,,5110.74,2021-11-08T20:16:30.000,20
68,113.913421130004,22.4238242704812,0,69,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:57:45.000,18
69,113.913431145632,22.4238016732377,0,70,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:56:03.000,18
70,113.913439563542,22.4237826807632,0,71,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:47:09.000,18
71,113.91344089311,22.4237796809931,0,72,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:47:09.000,18
72,113.913441933254,22.4237773342217,0,73,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:29:45.000,17
73,113.913443694864,22.4237733596803,0,74,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:29:45.000,17
74,113.913444559093,22.4237714098076,0,75,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:29:45.000,17
75,113.913445801299,22.4237686071443,0,76,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:29:45.000,17
76,113.913449380719,22.4237605312636,0,77,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:55:21.000,18
77,113.913451676555,22.4237553514014,0,78,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:55:21.000,18
78,113.913453744313,22.4237506861291,0,79,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:27:45.000,17
79,113.913466307157,22.423722341863,0,80,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:20:00.000,17
80,113.913478227003,22.4236954483255,0,81,51431,2021/11/08 17:19:45,2021/11/08 18:13:30,12692,,SC,,1,1,,5110.74,2021-11-08T17:23:45.000,17
0,113.914120431296,22.4222465080557,0,1,349169,2021/11/09 03:21:21,2021/11/09 10:45:00,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
1,113.914121923622,22.4222431410719,0,2,349169,2021/11/09 03:21:21,2021/11/09 10:45:00,28169,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
2,113.914106054211,22.4222789456125,0,3,141286,2021/11/09 11:16:18,2021/11/09 12:22:00,17379,,SC,,1,1,,5110.74,2021-11-09T22:56:00.000,23
3,113.914148800024,22.4221825025781,0,4,353211,2021/11/09 02:50:48,2021/11/09 03:09:00,28381,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
4,113.914098721091,22.4222954905853,0,5,353212,2021/11/09 07:50:39,2021/11/09 10:56:30,28381,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
5,113.914196643743,22.4220745576578,0,6,353212,2021/11/09 07:50:39,2021/11/09 10:56:30,28381,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
6,113.914188630078,22.4220926380754,0,7,475658,2021/11/09 16:47:36,2021/11/09 20:49:00,5951,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
7,113.914121521317,22.422244048753,0,8,155275,2021/11/09 00:00:30,2021/11/09 11:59:30,18107,60.0,STV,PV,1,1,,5110.74,2021-11-09T22:56:00.000,23
8,113.914077502361,22.422343364248,0,9,316693,2021/11/09 12:26:39,2021/11/09 12:55:30,26474,,SC,,1,1,,5110.74,2021-11-09T22:56:00.000,23
9,113.914128914535,22.4222273681859,0,10,470401,2021/11/09 00:01:27,2021/11/09 11:25:00,5671,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
10,113.914186211734,22.4220980943394,0,11,65699,2021/11/09 23:02:33,2021/11/09 23:58:43,13438,70.0,STV,RTV,1,1,,5110.74,2021-11-09T22:56:00.000,23
11,113.913031908764,22.4247024308019,0,12,412417,2021/11/09 00:00:27,2021/11/09 03:04:18,31448,,SC,,1,1,,5110.74,2021-11-09T02:36:27.000,3
12,113.913054136336,22.424652280991,0,13,412417,2021/11/09 00:00:27,2021/11/09 03:04:18,31448,,SC,,1,1,,5110.74,2021-11-09T14:10:03.000,14
13,113.913063360624,22.4246314691668,0,14,412417,2021/11/09 00:00:27,2021/11/09 03:04:18,31448,,SC,,1,1,,5110.74,2021-11-09T02:02:27.000,2
14,113.913075177072,22.4246048089164,0,15,412417,2021/11/09 00:00:27,2021/11/09 03:04:18,31448,,SC,,1,1,,5110.74,2021-11-09T02:00:27.000,2
